제품군,URL,제품명,모델명,상태,정가,판매가,최대혜택가,구매혜택안내,6년구독가격,최대혜택구독가격,평점,이미지리스트,타입,도어 개수,설치타입,전체 용량 (L),무게 (kg),"제품 크기 (WxHxD, mm)",디스플레이,색상,도어스타일/재질,핸들,메탈 프레쉬,매직스페이스,히든버튼,정온기능,좌/우 가변도어,탈취,도어쿨링⁺,칸칸탈취,컴프레서,소음 (dB),ThinQ (Wi-Fi),스마트 진단,UP 가전,내부조명,강화유리 선반,유산균가드,냉기지킴가드,익힘,맛지킴 김치,구입 김치,오래 보관,New 유산균김치⁺,유산균 인디케이터,인공지능 맞춤보관,원격제어,칸칸 On/Off,김치 보관/익힘기능,냉동 전환기능,냉장 전환기능,쌀/잡곡 보관,야채/과일,육류/생선,쿨링 케어,쿨링센서,신선 보관실,멀티 보관실,김치통 개수,소형 김치통 개수,김치 용기 구성,KC 인증 필 유무,KC인증조회,전기용품 안전인증(확인신고) 번호,전자파 적합성 인증(등록) 번호,에너지 소비효율등급,정격전압 (V/Hz),소비전력 (kWh/월),동일모델의 출시년월,제조자 (수입자),제조국,품질보증기준,A/S 책임자와 전화번호,구성품 (오브제 컬렉션 페어설치키트),외부 디스플레이,원터치탈취기능,냉각방식,문열림 각도,도어 패널 모델명,본체 모델명,메탈 디자인,냉장 용량 (L),냉동 용량 (L),특급냉동,노크온 기능,음성인식,대용량 바스켓,신선야채실,접이식 선반,멀티수납코너,신선플러스 트레이,UV청정탈취필터+,디스펜서,아이스메이커,얼음 종류,수도관 연결,신선맞춤실
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z484mnr153s,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max480L3등급,Z484MNR153S,일시품절,"2,655,000원","2,650,000원","2,352,900원",포인트 최대 0 멤버십 포인트 적립 | 제휴카드혜택 LGE.COM 플러스 서비스 최대 100만원 조건부 할인+ 10% 캐시백 | 결제일 할인 신용카드 7% 결제일 할인 (신한/현대/국민/롯데) | 무이자 카드사별 무이자 할부 혜택 | 간편결제 네이버페이 7% 포인트 적립(최대 10만원) 토스페이 1% 포인트 적립 (최대 2만원),,,5.0,"['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small-interior01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10432829/Z484_360_Light_thum.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small02.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small03.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small04.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small05.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small06.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small07.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small08.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small09.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small10.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433854/gallery/small11.jpg']",스탠드형 김치냉장고,4도어,Fit & Max,480,142,"835 x 1,860 x 685",,오브제컬렉션 네이비 / 크림 그레이,메탈,스퀘어 핸들,X,,,O(신선정온),,프레시 필터,O,O,인버터 컴프레서,37,O,O,O,Top,4,X,X,상칸/중칸,전칸,X,하칸,상칸/중칸,상칸/중칸,O,O,X,상/중/하칸,중/하칸,상칸,하칸,중/하칸,하칸,O,전칸,상칸,X,10(상칸4/중칸/4하칸2),4(상칸),"상칸(4.7ℓ X 4), 중칸(9.1ℓ X 4), 하칸(15.8 X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SU071625-24002,R-R-LGE-Z474GBB1722406,3등급,220V / 60Hz,18.0,2025-04,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),"D514TT-MNV, K484MM-MCG, K484BB-MCG",Z484AAA153,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z484gbb153,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max480L3등급,Z484GBB153,일시품절,"2,905,000원","2,900,000원","2,585,400원",포인트 최대 0 멤버십 포인트 적립 | 제휴카드혜택 LGE.COM 플러스 서비스 최대 100만원 조건부 할인+ 10% 캐시백 | 결제일 할인 신용카드 7% 결제일 할인 (신한/현대/국민/롯데) | 무이자 카드사별 무이자 할부 혜택 | 간편결제 네이버페이 7% 포인트 적립(최대 10만원) 토스페이 1% 포인트 적립 (최대 2만원),,,,"['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small-interior01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10432829/Z484_360_Light_thum.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small02.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small03.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small04.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small05.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small06.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small07.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small08.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small09.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small10.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10433857/gallery/small11.jpg']",스탠드형 김치냉장고,4도어,Fit & Max,480,146,"835 x 1,860 x 685",,오브제컬렉션 베이지 / 베이지,글라스,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,O,,인버터 컴프레서,37,O,O,O,Top,4,X,X,상칸/중칸,전칸,X,하칸,상칸/중칸,상칸/중칸,O,O,X,상/중/하칸,중/하칸,상칸,하칸,중/하칸,하칸,O,전칸,상칸,X,10(상칸4/중칸/4하칸2),4(상칸),"상칸(4.7ℓ X 4), 중칸(9.1ℓ X 4), 하칸(15.8 X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SU071625-24002,R-R-LGE-Z474GBB1722406,3등급,220V / 60Hz,18.0,2025-04,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,O,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z494mrr151s,LG 디오스 오브제컬렉션 김치톡톡491L1등급,Z494MRR151S,일시품절,"3,550,000원","3,200,000원","2,808,600원",포인트 최대 0 멤버십 포인트 적립 | 제휴카드혜택 LGE.COM 플러스 서비스 최대 100만원 조건부 할인+ 10% 캐시백 | 결제일 할인 신용카드 7% 결제일 할인 (신한/현대/국민/롯데) | 무이자 카드사별 무이자 할부 혜택 | 간편결제 네이버페이 7% 포인트 적립(최대 10만원) 토스페이 1% 포인트 적립 (최대 2만원),,,,"['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small-interior01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small02.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small03.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small04.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small05.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small06.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small07.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small08.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small09.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small10.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small11.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366980/gallery/small12.jpg']",스탠드형 김치냉장고,4도어,프리스탠딩,491,152,"835 x 1,860 x 838",,오브제컬렉션 크림 그레이,메탈,스퀘어 핸들,X,,,O(신선정온),,프레시 필터,X,O,인버터 컴프레서,,O,O,O,Top,6,X,상/중/하칸,상칸/중칸,전칸,중칸,하칸,상칸/중칸,상칸/중칸,O,O,중/하칸,상좌/상우/중칸,상좌/상우,상좌/상우,하칸,중/하칸,하칸,O,전칸,상(좌)/상(우),X,14(상칸6/중칸4/하칸4),,"상좌칸(10.9ℓ X 3), 상우칸(10.9ℓ X 3), 중칸(14.7ℓ X 4), 하칸(11.6ℓ X 4)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SM07005-23002,R-R-LGE-Z493AAA1712308,1등급,220V / 60Hz,15.1,2024-09,LG전자(주),한국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,133˚ (냉장칸 기준),"K492TT-MCG, K491BB-MCG",Z494AAA151,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z494gcb151s,LG 디오스 오브제컬렉션 김치톡톡491L1등급,Z494GCB151S,일시품절,"3,550,000원","3,200,000원","2,808,600원",포인트 최대 0 멤버십 포인트 적립 | 제휴카드혜택 LGE.COM 플러스 서비스 최대 100만원 조건부 할인+ 10% 캐시백 | 결제일 할인 신용카드 7% 결제일 할인 (신한/현대/국민/롯데) | 무이자 카드사별 무이자 할부 혜택 | 간편결제 네이버페이 7% 포인트 적립(최대 10만원) 토스페이 1% 포인트 적립 (최대 2만원),,,5.0,"['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small-interior01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small01.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small02.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small03.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small04.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small05.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small06.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small07.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small08.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small09.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small10.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small11.jpg', 'https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10430827/gallery/small12.jpg']",스탠드형 김치냉장고,4도어,프리스탠딩,491,156,"835 x 1,860 x 838",,오브제컬렉션 클레이 브라운 / 베이지,글라스,스퀘어 핸들,X,,,O(신선정온),,프레시 필터,X,O,인버터 컴프레서,,O,O,O,Top,6,X,상/중/하칸,상칸/중칸,전칸,중칸,하칸,상칸/중칸,상칸/중칸,O,O,중/하칸,상좌/상우/중칸,상좌/상우,상좌/상우,하칸,중/하칸,하칸,O,전칸,상(좌)/상(우),X,14(상칸6/중칸4/하칸4),,"상좌칸(10.9ℓ X 3), 상우칸(10.9ℓ X 3), 중칸(14.7ℓ X 4), 하칸(11.6ℓ X 4)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SM07005-23002,R-R-LGE-Z493AAA1712308,1등급,220V / 60Hz,15.1,2024-09,LG전자(주),한국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,133˚ (냉장칸 기준),"K492TT-GCL, K491BB-GBE",Z494AAA151,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/oc-kit6,오브제컬렉션 Fit & Max 냉장고 페어설치키트,OC-Kit6,일시품절,"111,000원","100,000원","100,000원",포인트 최대 0 멤버십 포인트 적립 | 제휴카드혜택 LGE.COM 플러스 서비스 최대 100만원 조건부 할인+ 10% 캐시백 | 결제일 할인 신용카드 7% 결제일 할인 (신한/현대/국민/롯데) | 무이자 카드사별 무이자 할부 혜택 | 간편결제 네이버페이 7% 포인트 적립(최대 10만원) 토스페이 1% 포인트 적립 (최대 2만원),,,,"['https://www.lge.co.kr/kr/images/refrigerators/md10540851/gallery/small01.jpg', 'https://www.lge.co.kr/kr/images/refrigerators/md10540851/gallery/small02.jpg']",페어설치키트,,,,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(주)서브원,,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,"실링폼, 스페이서, 패드",,,,,,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z484aaa123,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max(본체)480L3등급,Z484AAA123,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10432828/gallery/small01.jpg'],스탠드형 김치냉장고,4도어,Fit & Max,480,131,"835 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,O,,인버터 컴프레서,37,O,O,O,Top,4,X,X,상칸/중칸,전칸,X,하칸,상칸/중칸,상칸/중칸,O,O,X,상/중/하칸,중/하칸,상칸,하칸,중/하칸,하칸,O,전칸,상칸,X,6(상칸0/중칸4/하칸2),,"중칸(9.1ℓ X 4), 하칸(15.8 X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SU071625-24002,R-R-LGE-Z474GBB1722406,3등급,220V / 60Hz,18.0,2025-05,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,O,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z484aaa153,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max (본체)480L3등급,Z484AAA153,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10432828/gallery/small01.jpg'],스탠드형 김치냉장고,4도어,Fit & Max,480,134,"835 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,O,O,인버터 컴프레서,37,O,O,O,Top,4,X,X,상칸/중칸,전칸,X,하칸,상칸/중칸,상칸/중칸,O,O,X,상/중/하칸,중/하칸,상칸,하칸,중/하칸,하칸,O,전칸,상칸,X,10(상칸4/중칸/4하칸2),4(상칸),"상칸(4.7ℓ X 4), 중칸(9.1ℓ X 4), 하칸(15.8 X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SU071625-24002,R-R-LGE-Z474GBB1722406,3등급,220V / 60Hz,18.0,2025-04,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z334aaa172,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max (본체)324L2등급,Z334AAA172,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366995/gallery/small01.jpg'],스탠드형 김치냉장고,3도어,Fit & Max,324,105,"666 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,X,O,인버터 컴프레서,37,O,O,O,Top,2,X,상/중/하칸,상칸/중칸,전칸,중칸,하칸,상칸/중칸,상칸/중칸,O,O,중/하칸,전칸,상칸,상칸,하칸,중/하칸,하칸,O,전칸,다용도박스,X,11(상칸7/중칸2/하칸2),3(상칸),"상칸(11.7ℓ X 4, 7ℓ X 3), 중칸(11.3ℓ X 2), 하칸(17.1ℓ X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SM07005-24006,R-R-LGE-Z334GBB1612408,2등급,220V / 60Hz,12.9,2025-02,LG전자(주),한국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z334aaa122,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max (본체)324L2등급,Z334AAA122,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366995/gallery/small01.jpg'],스탠드형 김치냉장고,3도어,Fit & Max,324,99,"666 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,X,O,인버터 컴프레서,37,O,O,O,Top,2,X,상/중/하칸,상칸/중칸,전칸,중칸,하칸,상칸/중칸,상칸/중칸,O,O,중/하칸,전칸,상칸,상칸,하칸,중/하칸,하칸,O,전칸,다용도박스,X,4개 (중칸2/하칸2),,"중칸(11.3ℓ X 2), 하칸(17.1ℓ X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SM07005-24006,R-R-LGE-Z334GBB1612408,2등급,220V / 60Hz,12.9,2025-02,LG전자(주),한국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z484aaa172,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max (본체)480L2등급,Z484AAA172,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10432828/gallery/small01.jpg'],스탠드형 김치냉장고,4도어,Fit & Max,480,142,"835 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,O,X,X,O(신선정온),X,프레시 필터,O,O,인버터 컴프레서,37,O,O,O,Top,4,X,X,상칸/중칸,전칸,X,하칸,상칸/중칸,상칸/중칸,O,O,X,상/중/하칸,중/하칸,상칸,하칸,중/하칸,하칸,O,전칸,상칸,X,14(상칸8/중칸4/하칸2),8개 (상칸8),"상칸(4.7ℓ X 8), 중칸(9.1ℓ X 4), 하칸(15.8 X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SU071625-24002,R-R-LGE-Z474GBB1722406,2등급,220V / 60Hz,16.0,2025-03,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/z334aaa171,LG 디오스 오브제컬렉션 김치톡톡 Fit & Max (본체)324L1등급,Z334AAA171,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/kimchi-refrigerators/md10366995/gallery/small01.jpg'],스탠드형 김치냉장고,3도어,Fit & Max,324,108,"666 x 1,860 x 685",,패널 선택 필요,,스퀘어 핸들,X,X,X,O(신선정온),X,프레시 필터,X,O,인버터 컴프레서,37,O,O,O,Top,2,X,상/중/하칸,상칸/중칸,전칸,중칸,하칸,상칸/중칸,상칸/중칸,O,O,중/하칸,전칸,상칸,상칸,하칸,중/하칸,하칸,O,전칸,다용도박스,X,11(상칸7/중칸2/하칸2),3(상칸),"상칸(11.7ℓ X 4, 7ℓ X 3), 중칸(11.3ℓ X 2), 하칸(17.1ℓ X 2)",KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,SM07005-24006,R-R-LGE-Z334GBB1612408,1등급,220V / 60Hz,12.1,2025-02,LG전자(주),한국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,,110˚ (냉장칸 기준),,,,,,,,,,,,,,,,,,,
김치냉장고,https://www.lge.co.kr/kimchi-refrigerators/r984gbb012,LG 디오스 오브제컬렉션 냉장고 Fit & Max + LG 디오스 오브제컬렉션 김치톡톡 Fit & Max,R984GBB012,비판매상품,,,,,,,5.0,['https://www.lge.co.kr/kr/images/refrigerators/md10574846/gallery/small01.jpg'],상냉장/하냉동,4도어,Fit & Max,504,136,"835 x 1,860 x 685",O,오브제컬렉션 베이지 / 베이지,글라스,스퀘어 핸들,X,X,X,O (자동정온),,O,O,,인버터 컴프레서,40,O,O,O,Top,,,,,,,,,,,,,,,,,,,,,,,,,,KC 인증 필 유무,공정거래위원회(소비자24)제공 인증정보 조회,HU071871-24014,R-R-LGE-M515AAA0322406,2등급,220V / 60Hz,32.9,2025-02,LG전자(주),중국,결함·하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제 16조)에 따라 보상 가능,LG전자서비스센터 / 1544-7777,,,,멀티냉각방식,,D514TT-GBE (상칸 2개) / D514BB-GBE (하칸 2개),M516AAA012,,300,204,O,X,X,X,O (1),X,X,X,X,X,아이스 트레이,각얼음,,O
